transaction_id,consumer_id,transaction_date,amount,transaction_mode,transaction_type,full_narration
TXN100312,USER_10009,2024-12-14,-2884.22,UPI,DR,UPI/PORTRONICS/REF4125
TXN101181,USER_10045,2024-07-15,INVALID,UPI,DR,UPI/INDIAN_OIL/REF2561
TXN101464,USER_10041,2024-11-24,72637.36,NEFT,CR,NEFT/REFUND/REF4662
TXN100726,USER_10026,2024-10-09,38772.74,ATM,CR,
TXN101176,USER_10007,2024-04-24,-993.19,IMPS,DR,IMPS/INDIAN_OIL/REF9096
TXN101682,USER_10013,2024-01-16,-1137.82,CARD,DR,CARD/MYNTRA/REF3073
TXN101894,USER_10041,2024-01-26,-1842.38,NEFT,DR,NEFT/OLA/REF9776
TXN100410,USER_10036,2024-05-04,-1437.49,IMPS,DR,IMPS/TATA_POWER/REF2865
TXN101362,USER_10025,2024-07-26,58046.43,RTGS,CR,RTGS/SALARY_CR/REF9399
TXN100238,USER_10002,2024-12-04,-3843.22,ATM,DR,ATM/BIGBASKET/REF7172
TXN100937,USER_10037,2024-07-30,-1256.27,RTGS,DR,RTGS/UBER/REF7288
TXN101090,USER_10021,2024-03-24,-815.05,NEFT,DR,NEFT/BLR_METRO/REF9612
TXN100668,USER_10032,2024-08-16,-1517.35,NEFT,DR,NEFT/APOLLO_PHARMACY/REF6248
TXN101572,USER_10041,2024-05-11,49401.39,NEFT,CR,NEFT/EMI_CR/REF8244
TXN101381,USER_10036,2024-09-08,-2901.86,UPI,DR,UPI/MYNTRA/REF5717
TXN101196,USER_10037,2024-02-24,15764.28,RTGS,CR,RTGS/SALARY_CR/REF8861
TXN100456,USER_10035,2024-10-22,-4269.49,CARD,  ,CARD/NETFLIX/REF1793
TXN101752,USER_10027,2024-07-23,11869.71,IMPS,CR,IMPS/REFUND/REF6091
TXN101868,USER_10042,2024-05-22,-1073.87,NEFT,DR,
TXN101917,USER_10031,2024-03-28,-2646.72,CARD,DR,CARD/BIGBASKET/REF9963
TXN100874,USER_10039,2024-09-07,-4340.54,RTGS,DR,RTGS/BLR_METRO/REF7633
TXN100660,USER_10020,2024-11-01,-4665.29,CARD,DR,CARD/RELIANCE_TRENDS/REF5934
TXN100461,USER_10040,2024-06-05,-3788.4,CARD,DR,CARD/AIRTEL/REF2494
TXN100017,USER_10038,2024-02-02,-2999.65,ATM,DR,ATM/JIO/REF5119
TXN100038,USER_10024,2024-05-15,59959.05,RTGS,CR,RTGS/REFUND/REF8973
TXN101951,USER_10011,2024-08-15,-3062.22,ATM,DR,ATM/PORTRONICS/REF7705
TXN101696,USER_10031,2024-01-24,34486.61,RTGS,CR,RTGS/SALARY_CR/REF3803
TXN101277,USER_10035,2024-11-26,-2818.8,ATM,DR,ATM/OLA/REF9877
TXN100013,USER_10013,2024-12-01,INVALID,RTGS,DR,RTGS/APOLLO_PHARMACY/REF3340
TXN100601,USER_10031,2024-07-02,16541.85,UPI,CR,UPI/REFUND/REF4742
TXN101836,USER_10003,2024-12-31,73269.76,CARD,CR,CARD/SALARY_CR/REF6789
TXN100822,USER_10006,2024-03-26,43497.58,IMPS,CR,IMPS/EMI_CR/REF3591
TXN100043,USER_10039,2024-02-11,-2939.18,IMPS,DR,IMPS/MCD/REF5272
TXN100885,USER_10046,2024-09-18,-841.5,RTGS,DR,RTGS/BBPS/REF1719
TXN101679,USER_10007,2024-06-24,38873.77,ATM,CR,ATM/EMI_CR/REF9953
TXN101514,USER_10043,2024-11-07,-2316.04,IMPS,DR,IMPS/JIO/REF8678
TXN101418,USER_10005,2024-03-29,-4164.54,NEFT,DR,NEFT/OLA/REF9313
TXN101953,USER_10035,2024-06-28,-2357.95,UPI,DR,
TXN101080,USER_10026,2024-04-01,-3454.82,UPI,DR,UPI/BLR_METRO/REF2955
TXN100929,USER_10039,2024-07-01,-4096.34,CARD,DR,CARD/PORTRONICS/REF9740
TXN100695,USER_10030,2024-11-30,30607.3,ATM,CR,ATM/SALARY_CR/REF5767
TXN101178,USER_10026,not_a_date,-772.42,IMPS,DR,IMPS/BPCL/REF4858
TXN101789,USER_10027,2024-09-27,18460.71,UPI,CR,UPI/EMI_CR/REF2576
TXN100372,USER_10041,2024-07-02,1830.24,RTGS,DR,RTGS/DOMINOS/REF2615
TXN101812,USER_10038,2024-07-22,-655.76,UPI,DR,UPI/AMAZON/REF5099
TXN100676,USER_10048,2024-10-26,-4248.84,ATM,DR,ATM/SPOTIFY/REF2738
TXN101332,USER_10012,2024-04-12,-1046.24,IMPS,DR,IMPS/AMAZON/REF4102
TXN100311,USER_10046,2024-01-27,-894.03,CARD,DR,CARD/APOLLO_PHARMACY/REF7229
TXN101888,USER_10026,2024-02-01,1649.8,IMPS,DR,IMPS/PHARMEASY/REF7737
TXN101927,USER_10023,2024-11-15,70401.55,ATM,CR,ATM/EMI_CR/REF4319
TXN100924,USER_10000,2024-11-14,-556.76,IMPS,DR,IMPS/BBPS/REF6218
TXN100953,USER_10039,2024-04-02,-2149.42,RTGS,DR,RTGS/JIO/REF6821
TXN100567,USER_10023,2024-01-29,836.91,CARD,DR,CARD/BPCL/REF9303
TXN101674,USER_10040,2024-10-23,12765.21,UPI,CR,UPI/EMI_CR/REF2754
TXN100882,USER_10008,2024-07-20,-2281.88,RTGS,DR,RTGS/UBER/REF4308
TXN101400,USER_10002,2024-07-31,-4087.34,ATM,DR,ATM/NETFLIX/REF4105
TXN101571,USER_10011,2024-05-11,42617.21,UPI,CR,UPI/EMI_CR/REF7258
TXN100149,USER_10029,2024-01-08,-2079.39,NEFT,DR,NEFT/APOLLO_PHARMACY/REF2225
TXN101539,USER_10003,2024-12-13,35076.55,CARD,CR,CARD/EMI_CR/REF1131
TXN100390,USER_10017,2024-01-24,52910.01,ATM,CR,ATM/REFUND/REF1539
TXN101331,USER_10003,2024-05-01,4184.12,RTGS,DR,RTGS/ZOMATO/REF6633
TXN101249,USER_10018,2024-08-02,-3420.31,IMPS,DR,IMPS/BBPS/REF6139
TXN101876,USER_10020,2024-04-07,51279.13,UPI,CR,UPI/EMI_CR/REF1130
TXN101914,USER_10020,2099-12-31,-2596.43,CARD,DR,CARD/MYNTRA/REF2334
TXN100179,USER_10034,2024-11-26,-2020.79,UPI,DR,UPI/OLA/REF8450
TXN101743,USER_10019,2024-04-07,-2624.38,ATM,DR,ATM/NETFLIX/REF3014
TXN101733,USER_10007,2024-01-24,44708.67,NEFT,CR,NEFT/REFUND/REF9606
TXN101051,USER_10018,2024-08-01,42900.45,RTGS,CR,RTGS/SALARY_CR/REF6680
TXN101635,USER_10024,2024-03-22,-4276.45,RTGS,DR,RTGS/BLR_METRO/REF8573
TXN100324,USER_10008,2024-02-25,-2954.81,UPI,DR,UPI/BLR_METRO/REF9700
TXN101089,USER_10009,2024-01-07,-1443.02,RTGS,DR,RTGS/AJIO/REF7750
TXN100230,USER_10043,2024-11-02,-3172.89,UPI,DR,UPI/NETFLIX/REF6401
TXN101598,USER_10033,2024-10-22,61790.45,CARD,CR,CARD/SALARY_CR/REF2429
TXN101143,USER_10040,2024-09-29,64694.23,ATM,CR,ATM/REFUND/REF1981
TXN100188,USER_10029,2024-11-25,9257.78,RTGS,CR,RTGS/REFUND/REF7984
TXN101157,USER_10023,2024-12-24,27154.3,RTGS,CR,RTGS/REFUND/REF5036
TXN100154,USER_10044,2024-06-02,8219.37,IMPS,CR,IMPS/SALARY_CR/REF6873
TXN101504,USER_10038,2024-03-24,-809.78,RTGS,DR,RTGS/AIRTEL/REF1424
TXN100137,USER_10035,2024-03-08,35668.13,RTGS,CR,RTGS/EMI_CR/REF2989
TXN101299,USER_10021,2024-04-17,-3017.59,CARD,DR,CARD/SWIGGY/REF3190
TXN101534,USER_10012,2024-05-25,-2003.0,IMPS,DR,IMPS/MYNTRA/REF1517
TXN101177,USER_10024,2024-03-07,-1072.7,IMPS,DR,IMPS/OLA/REF4102
TXN100578,USER_10043,2024-09-23,32800.68,UPI,CR,UPI/SALARY_CR/REF9380
TXN101007,USER_10048,2024-01-24,-1710.74,IMPS,DR,IMPS/FLIPKART/REF3314
TXN101103,USER_10045,2024-04-08,17024.14,UPI,CR,UPI/EMI_CR/REF2616
TXN101618,USER_10036,2024-09-04,-1607.17,UPI,DR,UPI/BPCL/REF6843
TXN100669,USER_10032,2024-02-12,16717.64,ATM,CR,ATM/EMI_CR/REF1120
TXN101855,USER_10008,2024-01-18,6675.2,UPI,CR,UPI/SALARY_CR/REF3168
TXN101788,USER_10012,2024-05-09,-3410.3,NEFT,DR,NEFT/BLR_METRO/REF3655
TXN101032,USER_10026,2024-01-23,-2379.73,ATM,DR,ATM/AJIO/REF1550
TXN100065,USER_10007,2024-07-16,18305.51,CARD,CR,CARD/SALARY_CR/REF8144
TXN100895,USER_10029,2024-10-23,-227.41,IMPS,DR,IMPS/AJIO/REF6289
TXN101158,USER_10017,2024-03-15,-3592.57,UPI,DR,UPI/BPCL/REF1570
TXN100033,USER_10003,2024-07-25,-4012.93,NEFT,DR,NEFT/FLIPKART/REF4139
TXN101985,USER_10019,2024-07-17,-2429.23,RTGS,DR,RTGS/INDIAN_OIL/REF3941
TXN101049,USER_10005,2024-02-11,-935.12,UPI,DR,UPI/AMAZON/REF3699
TXN100123,USER_10014,2024-05-27,-3529.79,UPI,DR,UPI/JIO/REF4824
TXN101082,USER_10037,2024-09-03,-4348.31,N/A,DR,CARD/APOLLO_PHARMACY/REF8799
TXN101703,USER_10039,2024-02-22,-286.78,NEFT,DR,NEFT/SWIGGY/REF2722
TXN100098,USER_10044,2024-06-03,47028.81,ATM,CR,ATM/SALARY_CR/REF1672
TXN101634,USER_10047,2024-05-05,-2825.96,UPI,DR,UPI/BIGBASKET/REF5762
TXN100996,USER_10006,2024-11-18,-2458.19,RTGS,DR,RTGS/APOLLO_PHARMACY/REF4104
TXN101650,USER_10040,2024-10-23,-1132.18,RTGS,DR,RTGS/OLA/REF9947
TXN100811,USER_10042,2024-10-02,18290.86,RTGS,CR,RTGS/EMI_CR/REF3525
TXN101982,USER_10049,2024-04-30,-1732.26,ATM,DR,
TXN100841,USER_10048,2024-03-10,-1030.64,CARD,DR,CARD/TATA_POWER/REF4212
TXN101315,USER_10005,2024-10-19,74318.53,CARD,CR,CARD/SALARY_CR/REF7943
TXN100244,USER_10003,2024-11-24,1887.5,CARD,DR,CARD/FLIPKART/REF9452
TXN101896,USER_10013,2024-10-10,-4703.07,UPI,DR,UPI/ZOMATO/REF9627
TXN100047,USER_10023,2024-05-25,-4177.04,IMPS,DR,IMPS/PORTRONICS/REF9666
TXN101531,USER_10014,2024-08-28,-1531.46,NEFT,DR,NEFT/AIRTEL/REF9788
TXN101236,USER_10016,2024-06-23,58856.17,IMPS,CR,IMPS/EMI_CR/REF3476
TXN100522,USER_10011,2024-05-01,-4040.74,IMPS,DR,IMPS/PORTRONICS/REF1462
TXN100530,USER_10041,2024-06-11,-4845.28,ATM,DR,ATM/PORTRONICS/REF6846
TXN101441,USER_10012,not_a_date,-4744.99,ATM,DR,ATM/JIO/REF4482
TXN101387,USER_10032,2024-06-15,-865.95,ATM,DR,ATM/OLA/REF1731
TXN100407,USER_10021,2024-11-13,-4317.88,IMPS,DR,IMPS/JIO/REF8055
TXN100682,USER_10013,not_a_date,64602.12,NEFT,CR,NEFT/SALARY_CR/REF4014
TXN100741,USER_10021,2024-02-29,71969.65,ATM,CR,ATM/EMI_CR/REF5098
TXN100943,USER_10048,2024-03-16,-2292.22,RTGS,DR,RTGS/BPCL/REF8326
TXN100466,USER_10004,2024-09-28,-3071.08,RTGS,DR,RTGS/UBER/REF6753
TXN100959,USER_10043,2024-11-20,-2919.16,UPI,DR,UPI/RELIANCE_TRENDS/REF6628
TXN100657,USER_10018,2024-08-17,-3429.16,NEFT,DR,NEFT/UBER/REF9418
TXN100377,USER_10016,2024-09-07,49918.61,RTGS,CR,RTGS/REFUND/REF3756
TXN100439,USER_10010,2024-02-12,-3989.61,IMPS,DR,IMPS/BLR_METRO/REF1535
TXN101811,USER_10018,2024-01-23,-3031.96,IMPS,DR,IMPS/BLR_METRO/REF3125
TXN101530,USER_10032,2024-03-19,-4569.89,NEFT,DR,NEFT/SWIGGY/REF5098
TXN100913,USER_10010,2024-10-19,-977.53,IMPS,DR,IMPS/FLIPKART/REF6152
TXN101582,USER_10008,2024-09-02,67467.32,IMPS,CR,IMPS/SALARY_CR/REF6435
TXN101853,USER_10040,2024-04-11,66348.4,NEFT,CR,NEFT/SALARY_CR/REF2979
TXN100739,USER_10017,2024-04-25,-1012.9,ATM,DR,ATM/TATA_POWER/REF1076
TXN101747,USER_10018,2024-01-08,-1125.76,UPI,DR,UPI/DMART/REF1871
TXN100642,USER_10042,2024-11-03,INVALID,RTGS,DR,RTGS/TATA_POWER/REF5067
TXN101976,USER_10015,2024-04-14,3634.47,CARD,DR,CARD/BIGBASKET/REF7131
TXN101456,USER_10046,2024-07-16,-1015.63,ATM,DR,ATM/BIGBASKET/REF9267
TXN101432,USER_10044,2024-12-06,-1343.59,CARD,DR,CARD/JIO/REF3414
TXN101609,USER_10032,2024-03-23,-4171.77,RTGS,DR,RTGS/PHARMEASY/REF5227
TXN101783,USER_10014,2024-02-19,-2522.2,RTGS,DR,RTGS/PHARMEASY/REF6302
TXN100139,USER_10035,2024-07-27,-4961.67,RTGS,DR,RTGS/FLIPKART/REF2924
TXN101576,USER_10046,2024-04-02,-154.18,NEFT,DR,NEFT/UBER/REF7458
TXN101581,USER_10000,2024-02-24,-4100.36,UPI,DR,UPI/PORTRONICS/REF4314
TXN100287,USER_10008,2024-11-16,-2690.72,CARD,DR,CARD/MCD/REF3762
TXN100044,USER_10013,2024-12-08,-1231.5,NEFT,DR,NEFT/TATA_POWER/REF5915
TXN101412,USER_10041,2024-01-20,-3640.28,CARD,DR,CARD/JIO/REF6385
TXN100596,USER_10030,2024-07-15,-2692.22,IMPS,DR,IMPS/MYNTRA/REF1230
TXN101673,USER_10049,2024-05-13,-1411.08,CARD,DR,CARD/BIGBASKET/REF1379
TXN101087,USER_10048,2024-02-18,-877.32,IMPS,DR,IMPS/NETFLIX/REF5932
TXN101140,USER_10019,2024-08-09,-1601.1,RTGS,DR,RTGS/AIRTEL/REF5116
TXN100533,USER_10011,2024-11-04,-4053.59,NEFT,DR,NEFT/RELIANCE_TRENDS/REF2705
TXN101353,USER_10019,2024-08-05,44995.93,IMPS,CR,IMPS/REFUND/REF2388
TXN101562,USER_10048,2024-09-17,-3907.89,ATM,DR,ATM/TATA_POWER/REF5448
TXN101119,USER_10009,2024-06-04,-526.85,CARD,DR,CARD/AMAZON/REF9518
TXN101172,USER_10001,2024-10-12,INVALID,RTGS,DR,RTGS/AMAZON/REF4248
TXN100671,USER_10006,2024-04-15,-3528.58,RTGS,DR,RTGS/MYNTRA/REF2181
TXN100502,USER_10020,2024-08-19,-419.7,NEFT,DR,NEFT/OLA/REF2785
TXN101933,USER_10032,2024-08-13,-2384.86,ATM,DR,ATM/BPCL/REF2921
TXN100180,USER_10005,2024-12-05,-3215.49,UPI,DR,UPI/SWIGGY/REF6464
TXN101150,USER_10041,2024-01-22,39008.94,UPI,CR,UPI/SALARY_CR/REF2375
TXN100409,USER_10020,2024-03-31,72810.77,CARD,CR,
TXN101175,USER_10045,2024-09-26,-4603.95,CARD,DR,CARD/JIO/REF9096
TXN100612,USER_10009,2024-02-16,10253.37,UPI,CR,UPI/EMI_CR/REF5192
TXN101207,USER_10040,2024-11-27,-1488.98,UPI,DR,
TXN100308,USER_10032,2024-09-17,-3558.26,RTGS,DR,RTGS/BPCL/REF1272
TXN101789,USER_10027,2024-09-27,18460.71,UPI,CR,UPI/EMI_CR/REF2576
TXN100310,USER_10038,2024-08-30,-3295.18,ATM,DR,ATM/AJIO/REF4728
TXN101688,USER_10023,2024-11-19,36458.24,ATM,CR,ATM/SALARY_CR/REF5146
TXN100847,USER_10048,2024-02-13,319.96,NEFT,DR,NEFT/RELIANCE_TRENDS/REF5713
TXN101500,USER_10037,2024-07-02,-3659.07,UPI,DR,UPI/AIRTEL/REF5177
TXN101587,USER_10031,2024-03-27,20716.57,IMPS,CR,IMPS/REFUND/REF2249
TXN100664,USER_10021,2024-07-03,-4754.03,ATM,DR,ATM/RELIANCE_TRENDS/REF8780
TXN100151,USER_10043,2024-09-30,-1617.47,RTGS,DR,RTGS/PORTRONICS/REF9864
TXN101535,USER_10010,2024-12-07,-2422.51,IMPS,DR,IMPS/PHARMEASY/REF2946
TXN101803,USER_10008,2024-05-18,-565.1,ATM,DR,ATM/DOMINOS/REF4690
TXN100275,USER_10016,2024-05-13,-1112.12,IMPS,DR,
TXN100526,USER_10008,2024-06-23,-4597.96,UPI,DR,UPI/NETFLIX/REF1359
TXN100227,USER_10028,2024-02-22,63616.4,UPI,CR,UPI/EMI_CR/REF9266
TXN100582,USER_10048,2024-05-03,61380.09,RTGS,CR,RTGS/EMI_CR/REF6236
TXN101891,USER_10014,2024-10-20,42520.92,UPI,CR,UPI/EMI_CR/REF6401
TXN100897,USER_10030,2024-03-09,-4304.07,ATM,DR,ATM/NETFLIX/REF7779
TXN100756,USER_10023,2024-11-09,18100.67,NEFT,CR,NEFT/REFUND/REF5413
TXN101101,USER_10022,2024-03-23,59656.15,NEFT,CR,NEFT/EMI_CR/REF9272
TXN100565,USER_10047,2024-08-14,27460.78,RTGS,CR,RTGS/EMI_CR/REF2462
TXN100701,USER_10030,2024-08-20,7793.33,IMPS,CR,IMPS/EMI_CR/REF2691
TXN101309,USER_10004,2099-12-31,-371.99,ATM,DR,ATM/INDIAN_OIL/REF4734
TXN100114,USER_10008,2024-05-20,-319.9,CARD,DR,
TXN100207,USER_10026,2024-05-19,-2586.11,RTGS,DR,RTGS/SPOTIFY/REF2816
TXN100121,USER_10040,2024-04-18,-451.88,NEFT,DR,NEFT/BLR_METRO/REF2229
TXN100768,USER_10026,2024-11-19,-2053.62,UPI,DR,UPI/AMAZON/REF3654
TXN101200,USER_10035,2024-11-04,2024.35,NEFT,DR,NEFT/UBER/REF7535
TXN101242,USER_10026,2024-01-04,-4055.27,IMPS,DR,IMPS/NETFLIX/REF9274
TXN100573,USER_10018,2024-01-15,856.39,NEFT,DR,NEFT/DMART/REF4626
TXN100511,USER_10041,2024-08-15,11438.5,UPI,CR,UPI/REFUND/REF1699
TXN100997,USER_10008,2024-01-19,-3612.71,NEFT,DR,NEFT/DMART/REF9015
TXN101446,USER_10042,2024-10-25,7930.15,ATM,CR,ATM/SALARY_CR/REF1118
TXN101861,USER_10037,2024-10-30,-3264.55,IMPS,DR,IMPS/TATA_POWER/REF8185
TXN101408,USER_10004,2024-06-20,-4564.91,RTGS,DR,RTGS/JIO/REF9372
TXN100798,USER_10047,2024-10-08,-1303.9,IMPS,DR,IMPS/APOLLO_PHARMACY/REF4255
TXN101350,USER_10033,2024-08-25,-3576.81,CARD,DR,CARD/MCD/REF8918
TXN101599,USER_10015,2024-07-04,-4969.83,IMPS,DR,IMPS/SWIGGY/REF8764
TXN100094,USER_10039,2024-03-19,-2394.13,ATM,DR,ATM/FLIPKART/REF4571
TXN101938,USER_10011,2024-01-13,64876.06,IMPS,CR,IMPS/EMI_CR/REF7948
TXN101949,USER_10033,2024-01-08,33222.12,CARD,CR,
TXN100962,USER_10044,2024-11-01,-3648.51,IMPS,DR,IMPS/DMART/REF2006
TXN101214,USER_10021,2024-04-05,-437.19,IMPS,DR,IMPS/RELIANCE_TRENDS/REF2742
TXN101477,USER_10025,2024-02-19,-3773.72,UPI,DR,UPI/DMART/REF5981
TXN101928,USER_10004,2024-10-30,-3666.76,NEFT,DR,NEFT/INDIAN_OIL/REF5307
TXN100982,USER_10007,2024-12-22,-1508.11,UPI,DR,UPI/PHARMEASY/REF8429
TXN101480,USER_10023,2024-10-21,-3938.22,RTGS,DR,RTGS/BIGBASKET/REF7997
TXN101713,USER_10029,2024-07-16,-567.45,ATM,DR,ATM/OLA/REF9644
TXN100328,USER_10041,2024-01-31,11262.25,NEFT,CR,NEFT/EMI_CR/REF9767
TXN100497,USER_10047,2024-06-06,-2672.58,RTGS,DR,RTGS/BLR_METRO/REF9061
TXN100152,USER_10002,2024-11-12,-3174.25,NEFT,DR,NEFT/BPCL/REF2480
TXN100218,USER_10032,2024-04-09,29456.27,CARD,CR,CARD/EMI_CR/REF3419
TXN101999,USER_10027,2024-05-20,-2317.25,NEFT,DR,NEFT/RELIANCE_TRENDS/REF9577
TXN101946,USER_10008,2024-02-12,-4236.73,RTGS,DR,RTGS/ZOMATO/REF2021
TXN100901,USER_10039,2024-10-15,-3659.46,RTGS,DR,RTGS/DOMINOS/REF3947
TXN101030,USER_10037,2024-08-30,24541.96,RTGS,CR,RTGS/EMI_CR/REF5041
TXN101264,#N/A,2024-09-12,-4982.73,RTGS,DR,RTGS/PORTRONICS/REF7830
TXN100440,USER_10017,2024-04-25,-882.63,ATM,DR,ATM/JIO/REF9115
TXN101633,USER_10043,2024-07-30,-1351.0,UPI,DR,UPI/PHARMEASY/REF1934
TXN100408,USER_10041,2024-10-31,-1637.29,NEFT,DR,NEFT/PORTRONICS/REF8848
TXN101513,USER_10036,2024-05-16,-3640.83,CARD,DR,CARD/SPOTIFY/REF5081
TXN101146,USER_10026,2024-05-16,50222.99,CARD,CR,CARD/REFUND/REF4868
TXN101142,USER_10011,2099-12-31,-3320.99,RTGS,DR,RTGS/MYNTRA/REF5389
TXN100667,USER_10034,2024-05-24,-2608.5,IMPS,DR,IMPS/AJIO/REF9426
TXN100783,USER_10034,2024-01-05,-2485.06,RTGS,DR,RTGS/AJIO/REF5908
TXN101619,USER_10048,2024-05-24,40015.13,RTGS,CR,RTGS/REFUND/REF6830
TXN100875,USER_10049,2024-01-22,-4130.43,IMPS,DR,IMPS/MYNTRA/REF7457
TXN100659,USER_10037,2024-05-10,-2358.34,UPI,DR,UPI/BIGBASKET/REF3518
TXN100048,USER_10000,2024-12-07,25956.51,UPI,CR,UPI/EMI_CR/REF3200
TXN100764,USER_10028,2024-06-20,-1833.52,IMPS,DR,IMPS/BBPS/REF6638
TXN101705,USER_10034,2024-01-03,65761.04,UPI,CR,UPI/REFUND/REF2815
TXN100603,USER_10023,2024-12-30,-234.95,IMPS,DR,IMPS/APOLLO_PHARMACY/REF9761
TXN100524,USER_10031,2024-10-04,-2477.66,UPI,DR,UPI/AMAZON/REF4811
TXN101467,USER_10019,2024-02-01,-989.8,RTGS,DR,RTGS/TATA_POWER/REF6237
TXN101355,USER_10029,2024-09-19,-2159.21,RTGS,DR,RTGS/JIO/REF7700
TXN100427,USER_10011,2024-11-23,-2008.13,ATM,DR,ATM/MYNTRA/REF4232
TXN100414,USER_10045,2024-08-04,10177.56,RTGS,CR,RTGS/EMI_CR/REF7566
TXN101442,USER_10011,2024-04-12,-954.51,NEFT,DR,NEFT/AJIO/REF5249
TXN101676,USER_10013,2024-07-19,-3987.44,UPI,DR,UPI/AIRTEL/REF8971
TXN100039,USER_10009,2024-04-07,-4845.11,CARD,DR,
TXN100561,USER_10036,2024-11-07,-902.39,NEFT,DR,NEFT/TATA_POWER/REF7581
TXN101570,USER_10003,2024-11-16,INVALID,CARD,CR,CARD/SALARY_CR/REF5582
TXN100935,USER_10049,2024-06-27,-680.6,RTGS,DR,
TXN101996,USER_10018,2024-07-01,-2261.51,CARD,DR,CARD/BPCL/REF1583
TXN100286,USER_10033,2024-05-25,22542.37,ATM,CR,ATM/EMI_CR/REF5496
TXN101649,USER_10043,2024-07-27,-3625.32,NEFT,DR,NEFT/JIO/REF8361
TXN101322,USER_10039,2024-11-16,-554.05,ATM,DR,ATM/ZOMATO/REF1855
TXN101899,USER_10024,2024-12-01,-4100.56,UPI,DR,UPI/INDIAN_OIL/REF2253
TXN100837,USER_10032,2024-12-23,-300.07,RTGS,DR,RTGS/MYNTRA/REF8300
TXN101983,USER_10004,2024-11-26,-2524.75,NEFT,DR,NEFT/ZOMATO/REF5946
TXN100113,USER_10006,2024-04-09,-1836.36,UPI,DR,UPI/BPCL/REF9751
TXN100827,USER_10033,2024-03-10,26128.92,NEFT,CR,NEFT/REFUND/REF4519
TXN101925,USER_10038,2024-03-21,3199.9,IMPS,DR,IMPS/BLR_METRO/REF1231
TXN101663,USER_10001,2024-03-19,63853.87,CARD,CR,CARD/EMI_CR/REF6201
TXN100011,USER_10017,2024-11-23,-1137.1,UPI,DR,UPI/NETFLIX/REF4752
TXN100854,USER_10001,2024-05-29,50458.78,RTGS,CR,RTGS/SALARY_CR/REF9331
TXN101561,USER_10031,2024-12-16,-2591.76,NEFT,DR,NEFT/AMAZON/REF8172
TXN100805,USER_10028,2024-04-08,-1919.96,NEFT,DR,NEFT/MYNTRA/REF5107
TXN101153,USER_10042,2024-10-24,70208.89,RTGS,CR,RTGS/REFUND/REF2478
TXN100871,USER_10045,2024-11-28,-4268.04,RTGS,DR,RTGS/DOMINOS/REF3253
TXN100630,USER_10007,2024-09-11,-137.96,RTGS,DR,RTGS/TATA_POWER/REF1587
TXN100921,USER_10002,2024-02-22,-3311.97,UPI,DR,UPI/BPCL/REF6114
TXN100645,USER_10020,2024-12-30,-2790.23,NEFT,DR,NEFT/OLA/REF4435
TXN101526,USER_10047,2024-11-19,-1126.44,CARD,DR,CARD/BPCL/REF9446
TXN101698,USER_10041,2024-10-21,68815.02,NEFT,CR,NEFT/REFUND/REF7599
TXN100724,USER_10023,2024-02-24,3275.3,IMPS,DR,IMPS/INDIAN_OIL/REF9783
TXN101488,USER_10037,2024-04-02,4999.77,RTGS,DR,RTGS/PORTRONICS/REF5888
TXN100683,USER_10014,2024-11-11,18602.84,CARD,CR,CARD/SALARY_CR/REF1891
TXN100627,USER_10031,2024-03-25,-2483.66,IMPS,DR,IMPS/BLR_METRO/REF5557
TXN100296,USER_10024,2024-11-11,-4815.29,IMPS,DR,IMPS/UBER/REF6123
TXN100759,USER_10036,2024-12-17,-544.36,NEFT,DR,NEFT/INDIAN_OIL/REF8081
TXN100621,USER_10049,2024-07-02,-4319.75,NEFT,DR,NEFT/MYNTRA/REF8914
TXN101708,USER_10009,2024-10-26,72608.54,CARD,CR,CARD/REFUND/REF8320
TXN101753,USER_10011,2024-10-15,-4385.87,NEFT,DR,NEFT/DMART/REF4268
TXN101913,USER_10048,2024-10-14,43191.21,CARD,CR,CARD/REFUND/REF4862
TXN100966,USER_10037,2024-03-18,-1880.35,IMPS,DR,IMPS/UBER/REF4869
TXN100538,USER_10031,2024-07-12,-1907.97,ATM,DR,ATM/DOMINOS/REF4695
TXN101910,USER_10005,2024-03-13,-4198.45,CARD,DR,CARD/MCD/REF4808
TXN100468,USER_10013,2024-02-14,14800.92,ATM,CR,ATM/SALARY_CR/REF7291
TXN100551,USER_10048,2024-10-28,-351.87,ATM,DR,ATM/TATA_POWER/REF7858
TXN101487,USER_10014,not_a_date,-4937.38,IMPS,DR,IMPS/DOMINOS/REF2549
TXN101596,USER_10041,2024-05-05,-2769.23,ATM,DR,ATM/BBPS/REF9070
TXN100853,USER_10004,2024-07-17,-3331.76,IMPS,DR,IMPS/PHARMEASY/REF2767
TXN101615,USER_10023,2024-11-04,28483.02,IMPS,CR,IMPS/SALARY_CR/REF3666
TXN101219,USER_10001,2024-04-17,-768.51,RTGS,DR,RTGS/BLR_METRO/REF9824
TXN101338,USER_10023,2024-01-06,-198.59,NEFT,DR,NEFT/FLIPKART/REF5760
TXN100970,USER_10003,2024-11-24,-4106.68,NEFT,DR,NEFT/ZOMATO/REF8602
TXN101165,USER_10044,2024-05-13,-1791.69,CARD,DR,CARD/RELIANCE_TRENDS/REF9973
TXN101057,USER_10018,2024-08-21,48304.12,CARD,CR,CARD/SALARY_CR/REF9770
TXN101959,USER_10011,2024-05-31,-2226.01,RTGS,DR,
